Timestamp,City,AQI,Dominant Pollutant,Particulate Matter (pm 2.5),Particulate Matter (pm 10),Carbon monoxide (co),Ozone (o3),Humidity (h),Atmospheric Pressure (p),Rainfall or Precipitation (r),Temperature (t),Wind Speed (w)
4/3/2025 10:00,Yala,32,pm25,32.0,,,,95.9,1008.0,0.9,25.7,1.0
4/3/2025 11:00,Bangkok,74,pm25,74.0,57.0,0.1,17.0,70.0,1014.0,,31.0,2.0
4/3/2025 11:00,Satun,28,pm25,28.0,21.0,0.1,6.4,9.4,1010.7,0.3,26.6,0.5
4/3/2025 11:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 11:00,Surat Thani,28,pm25,28.0,48.0,0.1,4.4,32.6,1013.6,,27.5,2.0
4/3/2025 11:00,Chiang Mai,86,pm25,86.0,82.0,,14.6,49.0,1015.0,,32.0,3.0
4/3/2025 11:00,Udon Thani,71,pm25,71.0,25.0,,,74.0,1017.0,,28.0,1.0
4/3/2025 11:00,Khon Kaen,111,pm25,111.0,,,,57.0,1018.0,,24.0,3.0
4/3/2025 11:00,Nakhon Sawan,110,pm25,110.0,70.0,0.1,14.2,43.9,1010.8,,32.8,1.5
4/3/2025 11:00,Chiang Rai,170,pm25,170.0,81.0,0.1,12.7,71.0,981.8,,28.1,3.0
4/3/2025 11:00,Nakhon Pathom,22,pm25,22.0,51.0,,6.0,74.2,1013.3,,30.0,3.6
4/3/2025 11:00,Rayong,49,pm25,49.0,15.0,0.1,16.6,79.1,1008.5,2.6,29.3,1.0
4/3/2025 11:00,Yala,32,pm25,32.0,,,,95.9,1008.0,0.9,25.7,1.0
4/3/2025 12:00,Bangkok,91,pm25,91.0,37.0,0.1,19.4,66.0,1014.0,,33.0,3.0
4/3/2025 12:00,Satun,26,pm25,26.0,21.0,0.1,6.4,9.3,1010.7,0.3,29.7,3.0
4/3/2025 12:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 12:00,Surat Thani,26,pm25,26.0,48.0,0.1,4.4,32.6,1013.4,,30.2,2.0
4/3/2025 12:00,Chiang Mai,81,pm25,81.0,82.0,,14.6,49.0,1015.0,,33.0,2.5
4/3/2025 12:00,Udon Thani,70,pm25,70.0,24.0,,,74.0,1017.0,,28.0,1.5
4/3/2025 12:00,Khon Kaen,94,pm25,94.0,,,,47.0,1017.0,,27.0,2.5
4/3/2025 12:00,Nakhon Sawan,103,pm25,103.0,70.0,0.1,14.2,43.9,1010.8,,32.8,1.5
4/3/2025 12:00,Chiang Rai,168,pm25,168.0,80.0,0.1,12.7,66.0,980.9,,30.0,3.6
4/3/2025 12:00,Nakhon Pathom,27,pm25,27.0,51.0,,6.0,74.2,1013.3,,30.0,3.6
4/3/2025 12:00,Rayong,59,pm25,59.0,20.0,0.1,16.6,79.1,1008.5,2.6,29.3,1.0
4/3/2025 12:00,Yala,33,pm25,33.0,,,,8.6,1007.9,0.9,28.0,4.1
4/3/2025 13:00,Bangkok,90,pm25,90.0,37.0,0.1,19.4,66.0,1014.0,,33.0,3.6
4/3/2025 13:00,Satun,24,pm25,24.0,21.0,0.1,6.4,8.9,1010.2,0.3,31.2,3.0
4/3/2025 13:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 13:00,Surat Thani,23,pm25,23.0,48.0,0.1,4.4,32.6,1012.7,,30.5,2.0
4/3/2025 13:00,Chiang Mai,80,pm25,80.0,82.0,,14.6,46.0,1014.0,,34.0,2.5
4/3/2025 13:00,Udon Thani,81,pm25,81.0,30.0,,,70.0,1015.0,,30.0,2.0
4/3/2025 13:00,Khon Kaen,94,pm25,94.0,,,,47.0,1017.0,,27.0,2.5
4/3/2025 13:00,Nakhon Sawan,97,pm25,97.0,70.0,0.1,14.2,7.8,1010.2,,34.7,2.0
4/3/2025 13:00,Chiang Rai,168,pm25,168.0,81.0,0.1,12.7,64.6,979.6,,30.5,2.5
4/3/2025 13:00,Nakhon Pathom,44,pm25,44.0,51.0,,6.0,8.0,1013.5,,31.2,1.5
4/3/2025 13:00,Rayong,70,pm25,70.0,24.0,0.1,16.6,8.2,1009.0,2.6,30.3,1.0
4/3/2025 13:00,Yala,30,pm25,30.0,,,,8.5,1007.0,0.9,29.0,3.6
4/3/2025 14:00,Bangkok,105,pm25,105.0,48.0,0.1,22.5,55.0,1012.0,,35.0,2.0
4/3/2025 14:00,Satun,24,pm25,24.0,21.0,0.1,6.4,8.9,1010.2,0.3,31.2,3.0
4/3/2025 14:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 14:00,Surat Thani,23,pm25,23.0,48.0,0.1,4.4,32.6,1012.7,,30.5,2.0
4/3/2025 14:00,Chiang Mai,85,pm25,85.0,82.0,,14.6,43.0,1012.0,,34.0,3.6
4/3/2025 14:00,Udon Thani,82,pm25,82.0,30.0,,,74.0,1014.0,,31.0,2.0
4/3/2025 14:00,Khon Kaen,94,pm25,94.0,,,,47.0,1017.0,,27.0,2.5
4/3/2025 14:00,Nakhon Sawan,90,pm25,90.0,70.0,0.1,14.2,7.3,1009.0,,35.9,4.1
4/3/2025 14:00,Chiang Rai,164,pm25,164.0,77.0,0.1,12.7,61.0,978.3,,32.2,2.5
4/3/2025 14:00,Nakhon Pathom,59,pm25,59.0,51.0,,6.0,57.3,1010.9,,33.5,2.5
4/3/2025 14:00,Rayong,80,pm25,80.0,31.0,0.1,16.6,66.5,1006.1,2.6,31.5,1.0
4/3/2025 14:00,Yala,30,pm25,30.0,,,,8.5,1007.0,0.9,29.0,3.6
4/3/2025 15:00,Bangkok,99,pm25,99.0,63.0,0.1,24.5,55.0,1012.0,,36.0,1.5
4/3/2025 15:00,Satun,28,pm25,28.0,21.0,0.1,6.4,9.0,1008.4,0.3,31.6,3.0
4/3/2025 15:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 15:00,Surat Thani,28,pm25,28.0,48.0,0.1,4.4,32.6,1010.7,,31.4,2.0
4/3/2025 15:00,Chiang Mai,100,pm25,100.0,82.0,,14.6,39.0,1011.0,,36.0,3.6
4/3/2025 15:00,Udon Thani,119,pm25,119.0,44.0,,,74.0,1012.0,,32.0,2.0
4/3/2025 15:00,Khon Kaen,94,pm25,94.0,,,,47.0,1017.0,,27.0,2.5
4/3/2025 15:00,Nakhon Sawan,99,pm25,99.0,70.0,0.1,14.2,7.2,1006.7,,35.2,0.5
4/3/2025 15:00,Chiang Rai,160,pm25,160.0,72.0,0.1,12.7,60.6,977.0,,32.5,2.0
4/3/2025 15:00,Nakhon Pathom,75,pm25,75.0,51.0,,6.0,7.4,1010.2,,34.2,3.6
4/3/2025 15:00,Rayong,84,pm25,84.0,36.0,0.1,16.6,8.6,1006.2,2.6,30.1,0.5
4/3/2025 15:00,Yala,31,pm25,31.0,,,,7.8,1004.9,0.9,31.7,3.0
4/3/2025 16:00,Bangkok,116,pm25,116.0,62.0,0.1,25.3,8.3,1011.0,99.8,36.5,1.0
4/3/2025 16:00,Satun,29,pm25,29.0,21.0,0.1,6.4,8.9,1007.5,0.3,31.1,3.6
4/3/2025 16:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 16:00,Surat Thani,30,pm25,30.0,48.0,0.1,4.4,32.6,1010.5,,30.3,2.0
4/3/2025 16:00,Chiang Mai,98,pm25,98.0,82.0,,14.6,7.1,971.7,,37.7,1.0
4/3/2025 16:00,Udon Thani,151,pm25,151.0,54.0,,,10.1,990.8,5.2,31.2,2.5
4/3/2025 16:00,Khon Kaen,119,pm25,119.0,40.0,,,8.9,989.2,99.6,32.5,1.0
4/3/2025 16:00,Nakhon Sawan,115,pm25,115.0,70.0,0.1,14.2,7.2,997.4,,37.7,2.0
4/3/2025 16:00,Chiang Rai,159,pm25,159.0,73.0,0.1,12.7,58.5,975.7,,32.9,2.0
4/3/2025 16:00,Nakhon Pathom,86,pm25,86.0,51.0,,6.0,7.5,1008.6,0.3,33.3,2.0
4/3/2025 16:00,Rayong,74,pm25,74.0,37.0,0.1,16.6,8.6,1005.4,2.6,30.0,0.5
4/3/2025 16:00,Yala,28,pm25,28.0,33.0,,,8.2,1004.0,0.9,30.0,2.5
4/3/2025 17:00,Bangkok,109,pm25,109.0,62.0,0.1,27.2,51.6,1009.1,99.8,36.5,2.0
4/3/2025 17:00,Satun,27,pm25,27.0,21.0,0.1,6.4,57.3,1004.7,0.3,30.6,2.0
4/3/2025 17:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 17:00,Surat Thani,30,pm25,30.0,48.0,0.1,4.4,32.6,1010.2,,29.6,2.0
4/3/2025 17:00,Chiang Mai,99,pm25,99.0,82.0,,14.6,46.4,973.1,,37.0,1.0
4/3/2025 17:00,Udon Thani,152,pm25,152.0,54.0,,,37.7,990.3,5.2,33.5,1.5
4/3/2025 17:00,Khon Kaen,114,pm25,114.0,,,,51.8,988.5,99.6,32.6,2.5
4/3/2025 17:00,Nakhon Sawan,123,pm25,123.0,70.0,0.1,14.2,32.1,998.7,,36.5,1.0
4/3/2025 17:00,Chiang Rai,160,pm25,160.0,75.0,0.1,12.7,58.3,974.6,,33.1,0.1
4/3/2025 17:00,Nakhon Pathom,88,pm25,88.0,51.0,,6.0,59.8,1007.6,0.3,33.8,1.0
4/3/2025 17:00,Rayong,51,pm10,50.0,51.0,0.1,16.6,68.2,1003.8,2.6,30.0,3.0
4/3/2025 17:00,Yala,53,pm25,53.0,,,,8.2,1004.0,0.9,30.0,2.5
4/3/2025 18:00,Bangkok,107,pm25,107.0,58.0,0.1,27.6,8.1,1008.0,99.8,35.7,2.5
4/3/2025 18:00,Satun,25,pm25,25.0,21.0,0.1,6.4,8.8,1006.7,0.3,31.5,2.0
4/3/2025 18:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 18:00,Surat Thani,25,pm25,25.0,48.0,0.1,4.4,32.6,1010.4,,29.3,2.0
4/3/2025 18:00,Chiang Mai,105,pm25,105.0,82.0,,14.6,7.9,970.8,,35.1,2.5
4/3/2025 18:00,Udon Thani,151,pm25,151.0,53.0,,,9.7,988.2,5.2,31.7,1.5
4/3/2025 18:00,Khon Kaen,112,pm25,112.0,,,,9.2,987.7,99.6,31.6,0.5
4/3/2025 18:00,Nakhon Sawan,142,pm25,142.0,70.0,0.1,14.2,7.6,995.9,,36.5,1.0
4/3/2025 18:00,Chiang Rai,159,pm25,159.0,74.0,0.1,12.7,60.0,974.5,,32.7,0.1
4/3/2025 18:00,Nakhon Pathom,92,pm25,92.0,51.0,,6.0,7.6,1007.3,0.3,33.5,2.0
4/3/2025 18:00,Rayong,52,pm10,29.0,52.0,0.1,16.6,8.5,1004.5,2.6,29.2,0.5
4/3/2025 18:00,Yala,32,pm25,32.0,,,,8.9,1003.5,0.9,27.2,2.0
4/3/2025 19:00,Bangkok,104,pm25,104.0,66.0,0.1,25.7,46.0,1008.0,99.8,35.7,2.5
4/3/2025 19:00,Satun,25,pm25,25.0,21.0,0.1,6.4,8.8,1006.7,0.3,31.5,2.0
4/3/2025 19:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 19:00,Surat Thani,25,pm25,25.0,48.0,0.1,4.4,32.6,1010.4,,29.3,2.0
4/3/2025 19:00,Chiang Mai,101,pm25,101.0,82.0,,14.6,7.9,970.8,,35.1,2.5
4/3/2025 19:00,Udon Thani,118,pm25,118.0,43.0,,,9.7,988.2,5.2,31.7,1.5
4/3/2025 19:00,Khon Kaen,132,pm25,132.0,,,,9.2,987.7,99.6,31.6,0.5
4/3/2025 19:00,Nakhon Sawan,153,pm25,153.0,70.0,0.1,14.2,8.2,996.2,,34.4,1.5
4/3/2025 19:00,Chiang Rai,160,pm25,160.0,74.0,0.1,12.7,61.8,974.7,,31.7,2.5
4/3/2025 19:00,Nakhon Pathom,98,pm25,98.0,51.0,,6.0,7.6,1007.3,0.3,33.5,2.0
4/3/2025 19:00,Rayong,42,pm10,41.0,42.0,0.1,16.6,8.5,1004.5,2.6,29.2,0.5
4/3/2025 19:00,Yala,32,pm25,32.0,,,,8.9,1003.5,0.9,27.2,2.0
4/3/2025 20:00,Bangkok,110,pm25,110.0,71.0,0.1,25.3,71.6,1009.4,99.8,32.0,2.0
4/3/2025 20:00,Satun,25,pm25,25.0,21.0,0.1,6.4,8.8,1006.7,0.3,31.5,2.0
4/3/2025 20:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 20:00,Surat Thani,25,pm25,25.0,48.0,0.1,4.4,32.6,1010.4,,29.3,2.0
4/3/2025 20:00,Chiang Mai,108,pm25,108.0,82.0,,14.6,55.5,973.4,,33.0,2.0
4/3/2025 20:00,Udon Thani,88,pm25,88.0,30.0,,,49.9,990.5,5.2,29.0,0.5
4/3/2025 20:00,Khon Kaen,132,pm25,132.0,40.0,,,71.0,987.8,99.6,29.0,0.5
4/3/2025 20:00,Nakhon Sawan,154,pm25,154.0,70.0,0.1,14.2,37.7,999.5,,33.5,2.0
4/3/2025 20:00,Chiang Rai,158,pm25,158.0,72.0,0.1,12.7,68.5,975.1,,30.5,1.5
4/3/2025 20:00,Nakhon Pathom,95,pm25,95.0,51.0,,6.0,72.3,1008.0,0.3,31.8,1.0
4/3/2025 20:00,Rayong,53,pm25,53.0,47.0,0.1,16.6,80.5,1004.2,2.6,28.9,1.5
4/3/2025 20:00,Yala,32,pm25,32.0,,,,8.9,1003.5,0.9,27.2,2.0
4/3/2025 21:00,Bangkok,94,pm25,94.0,61.0,0.1,23.3,71.6,1011.0,99.8,31.0,6.6
4/3/2025 21:00,Satun,25,pm25,25.0,21.0,0.1,6.4,8.8,1006.7,0.3,31.5,2.0
4/3/2025 21:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 21:00,Surat Thani,25,pm25,25.0,48.0,0.1,4.4,32.6,1010.4,,29.3,2.0
4/3/2025 21:00,Chiang Mai,119,pm25,119.0,82.0,,14.6,52.0,1010.0,,31.0,5.1
4/3/2025 21:00,Udon Thani,100,pm25,100.0,36.0,,,47.2,990.1,,30.5,0.5
4/3/2025 21:00,Khon Kaen,146,pm25,146.0,,,,48.0,1012.0,,29.0,1.5
4/3/2025 21:00,Nakhon Sawan,153,pm25,153.0,70.0,0.1,14.2,37.7,999.5,,33.5,2.0
4/3/2025 21:00,Chiang Rai,160,pm25,160.0,78.0,0.1,12.7,73.0,975.6,,28.8,1.5
4/3/2025 21:00,Nakhon Pathom,92,pm25,92.0,51.0,,6.0,72.3,1008.1,,31.5,2.5
4/3/2025 21:00,Rayong,56,pm25,56.0,46.0,0.1,16.6,80.5,1004.2,2.6,28.9,1.5
4/3/2025 21:00,Yala,32,pm25,32.0,,,,8.9,1003.5,0.9,27.2,2.0
4/3/2025 22:00,Bangkok,94,pm25,94.0,61.0,0.1,23.3,71.6,1011.0,99.8,31.0,6.6
4/3/2025 22:00,Satun,25,pm25,25.0,21.0,0.1,6.4,8.8,1006.7,0.3,31.5,2.0
4/3/2025 22:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 22:00,Surat Thani,25,pm25,25.0,48.0,0.1,4.4,32.6,1010.4,,29.3,2.0
4/3/2025 22:00,Chiang Mai,119,pm25,119.0,82.0,,14.6,52.0,1010.0,,31.0,5.1
4/3/2025 22:00,Udon Thani,100,pm25,100.0,36.0,,,47.2,990.1,,30.5,0.5
4/3/2025 22:00,Khon Kaen,146,pm25,146.0,,,,48.0,1012.0,,29.0,1.5
4/3/2025 22:00,Nakhon Sawan,153,pm25,153.0,70.0,0.1,14.2,37.7,999.5,,33.5,2.0
4/3/2025 22:00,Chiang Rai,160,pm25,160.0,78.0,0.1,12.7,73.0,975.6,,28.8,1.5
4/3/2025 22:00,Nakhon Pathom,92,pm25,92.0,51.0,,6.0,72.3,1008.1,,31.5,2.5
4/3/2025 22:00,Rayong,56,pm25,56.0,46.0,0.1,16.6,80.5,1004.2,2.6,28.9,1.5
4/3/2025 22:00,Yala,32,pm25,32.0,,,,8.9,1003.5,0.9,27.2,2.0
4/3/2025 23:00,Bangkok,79,pm10,76.0,79.0,0.1,17.4,70.0,1012.0,99.8,30.0,3.6
4/3/2025 23:00,Satun,67,pm25,67.0,21.0,0.1,6.4,83.0,1011.0,,27.0,1.5
4/3/2025 23:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/3/2025 23:00,Surat Thani,25,pm25,25.0,48.0,0.1,4.4,32.6,1010.4,,29.3,2.0
4/3/2025 23:00,Chiang Mai,111,pm25,111.0,82.0,,14.6,55.0,1012.0,,30.0,4.6
4/3/2025 23:00,Udon Thani,146,pm25,146.0,51.0,,,78.0,1013.0,,24.0,0.5
4/3/2025 23:00,Khon Kaen,151,pm25,151.0,,,,57.0,1014.0,,27.0,1.5
4/3/2025 23:00,Nakhon Sawan,162,pm25,162.0,70.0,0.1,14.2,56.5,1007.2,,31.7,1.5
4/3/2025 23:00,Chiang Rai,161,pm25,161.0,79.0,0.1,12.7,80.4,977.7,,27.1,1.0
4/3/2025 23:00,Nakhon Pathom,73,pm25,73.0,51.0,,6.0,73.7,1010.8,,29.6,2.5
4/3/2025 23:00,Rayong,50,pm25,50.0,33.0,0.1,16.6,100.0,1012.0,,27.0,1.5
4/3/2025 23:00,Yala,31,pm25,31.0,,,,87.7,1010.2,2.9,26.5,2.5
4/4/2025 0:00,Bangkok,67,pm25,67.0,35.0,0.1,13.4,74.0,1012.0,99.8,29.0,3.6
4/4/2025 0:00,Satun,67,pm25,67.0,21.0,0.1,6.4,83.0,1011.0,,27.0,1.5
4/4/2025 0:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/4/2025 0:00,Surat Thani,28,pm25,28.0,48.0,0.1,4.4,32.6,1013.8,,27.0,2.0
4/4/2025 0:00,Chiang Mai,113,pm25,113.0,82.0,,14.6,58.0,1012.0,,29.0,3.0
4/4/2025 0:00,Udon Thani,153,pm25,153.0,54.0,,,83.0,1013.0,,23.0,1.0
4/4/2025 0:00,Khon Kaen,157,pm25,157.0,,,,54.0,1014.0,,27.0,1.5
4/4/2025 0:00,Nakhon Sawan,166,pm25,166.0,70.0,0.1,14.2,56.5,1007.2,,31.7,1.5
4/4/2025 0:00,Chiang Rai,160,pm25,160.0,76.0,0.1,12.7,85.0,977.8,,26.3,1.0
4/4/2025 0:00,Nakhon Pathom,67,pm25,67.0,51.0,,6.0,73.7,1010.8,,29.6,2.5
4/4/2025 0:00,Rayong,43,pm25,43.0,28.0,0.1,16.6,100.0,1013.0,,27.0,1.0
4/4/2025 0:00,Yala,31,pm25,31.0,,,,87.7,1010.2,2.9,26.5,2.5
4/4/2025 1:00,Bangkok,85,pm10,63.0,85.0,0.1,10.3,83.0,1012.0,,29.0,3.6
4/4/2025 1:00,Satun,67,pm25,67.0,21.0,0.1,6.4,83.0,1011.0,,27.0,1.5
4/4/2025 1:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/4/2025 1:00,Surat Thani,28,pm25,28.0,48.0,0.1,4.4,32.6,1013.8,,27.0,2.0
4/4/2025 1:00,Chiang Mai,113,pm25,113.0,82.0,,14.6,58.0,1012.0,,29.0,3.0
4/4/2025 1:00,Udon Thani,151,pm25,151.0,53.0,,,12.3,990.2,,25.5,0.5
4/4/2025 1:00,Khon Kaen,151,pm25,151.0,,,,54.0,1014.0,,27.0,1.5
4/4/2025 1:00,Nakhon Sawan,166,pm25,166.0,70.0,0.1,14.2,56.5,1007.2,,31.7,1.5
4/4/2025 1:00,Chiang Rai,160,pm25,160.0,76.0,0.1,12.7,85.0,977.8,,26.3,1.0
4/4/2025 1:00,Nakhon Pathom,67,pm25,67.0,51.0,,6.0,73.7,1010.8,,29.6,2.5
4/4/2025 1:00,Rayong,43,pm25,43.0,28.0,0.1,16.6,100.0,1013.0,,27.0,1.0
4/4/2025 1:00,Yala,31,pm25,31.0,,,,87.7,1010.2,2.9,26.5,2.5
4/4/2025 2:00,Bangkok,59,pm25,59.0,32.0,0.1,8.7,78.0,1011.0,99.8,28.6,2.0
4/4/2025 2:00,Satun,67,pm25,67.0,21.0,0.1,6.4,83.0,1011.0,,27.0,1.5
4/4/2025 2:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/4/2025 2:00,Surat Thani,28,pm25,28.0,48.0,0.1,4.4,32.6,1013.8,,27.0,2.0
4/4/2025 2:00,Chiang Mai,100,pm25,100.0,82.0,,14.6,65.9,976.2,,28.7,1.0
4/4/2025 2:00,Udon Thani,149,pm25,149.0,52.0,,,74.0,991.9,5.2,23.3,0.5
4/4/2025 2:00,Khon Kaen,153,pm25,153.0,,,,10.9,990.0,99.6,26.3,0.5
4/4/2025 2:00,Nakhon Sawan,172,pm25,172.0,70.0,0.1,14.2,56.9,1001.2,,27.4,1.0
4/4/2025 2:00,Chiang Rai,157,pm25,157.0,71.0,0.1,12.7,83.6,977.3,,25.7,1.0
4/4/2025 2:00,Nakhon Pathom,68,pm25,68.0,51.0,,6.0,8.7,1011.1,0.3,27.5,1.0
4/4/2025 2:00,Rayong,51,pm25,51.0,20.0,0.1,16.6,90.9,1005.4,2.6,26.0,0.5
4/4/2025 2:00,Yala,31,pm25,31.0,,,,87.7,1010.2,2.9,26.5,2.5
4/4/2025 3:00,Bangkok,80,pm25,80.0,42.0,0.1,7.1,81.9,1011.1,0.1,29.0,3.0
4/4/2025 3:00,Satun,67,pm25,67.0,21.0,0.1,6.4,83.0,1011.0,,27.0,1.5
4/4/2025 3:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/4/2025 3:00,Surat Thani,28,pm25,28.0,48.0,0.1,4.4,32.6,1013.8,,27.0,2.0
4/4/2025 3:00,Chiang Mai,100,pm25,100.0,82.0,,14.6,65.9,976.2,,28.7,1.0
4/4/2025 3:00,Udon Thani,142,pm25,142.0,51.0,,,74.0,991.9,5.2,23.3,0.5
4/4/2025 3:00,Khon Kaen,158,pm25,158.0,,,,70.4,990.0,99.6,25.8,1.0
4/4/2025 3:00,Nakhon Sawan,172,pm25,172.0,70.0,0.1,14.2,56.9,1001.2,,27.4,1.0
4/4/2025 3:00,Chiang Rai,161,pm25,161.0,73.0,0.1,12.7,86.0,977.1,,25.5,1.0
4/4/2025 3:00,Nakhon Pathom,68,pm25,68.0,51.0,,6.0,85.2,1009.8,0.3,27.5,1.0
4/4/2025 3:00,Rayong,64,pm25,64.0,23.0,0.1,16.6,90.9,1005.4,2.6,26.0,0.5
4/4/2025 3:00,Yala,31,pm25,31.0,,,,87.7,1010.2,2.9,26.5,2.5
4/4/2025 4:00,Bangkok,63,pm25,63.0,44.0,0.1,8.3,78.0,1010.0,0.1,28.3,2.5
4/4/2025 4:00,Satun,67,pm25,67.0,21.0,0.1,6.4,83.0,1011.0,,27.0,1.5
4/4/2025 4:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/4/2025 4:00,Surat Thani,28,pm25,28.0,48.0,0.1,4.4,32.6,1013.8,,27.0,2.0
4/4/2025 4:00,Chiang Mai,95,pm25,95.0,82.0,,14.6,10.3,973.6,,28.0,1.0
4/4/2025 4:00,Udon Thani,125,pm25,125.0,45.0,,,12.6,990.1,5.2,22.1,0.5
4/4/2025 4:00,Khon Kaen,155,pm25,155.0,,,,11.4,989.0,99.6,25.2,1.0
4/4/2025 4:00,Nakhon Sawan,176,pm25,176.0,70.0,0.1,14.2,10.5,998.4,,27.7,2.0
4/4/2025 4:00,Chiang Rai,162,pm25,162.0,70.0,0.1,12.7,86.0,976.7,,25.0,1.0
4/4/2025 4:00,Nakhon Pathom,62,pm25,62.0,51.0,,6.0,8.7,1009.4,0.3,27.1,1.0
4/4/2025 4:00,Rayong,72,pm25,72.0,27.0,0.1,16.6,90.9,1006.2,2.6,26.2,0.5
4/4/2025 4:00,Yala,31,pm25,31.0,,,,87.7,1010.2,2.9,26.5,2.5
4/4/2025 5:00,Bangkok,50,pm10,46.0,50.0,0.1,7.9,78.0,1010.0,0.1,28.3,1.5
4/4/2025 5:00,Satun,67,pm25,67.0,21.0,0.1,6.4,83.0,1011.0,,27.0,1.5
4/4/2025 5:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/4/2025 5:00,Surat Thani,28,pm25,28.0,48.0,0.1,4.4,32.6,1013.8,,27.0,2.0
4/4/2025 5:00,Chiang Mai,89,pm25,89.0,82.0,,14.6,10.5,973.3,,27.5,0.5
4/4/2025 5:00,Udon Thani,128,pm25,128.0,47.0,,,12.3,989.8,5.2,23.0,1.0
4/4/2025 5:00,Khon Kaen,153,pm25,153.0,,,,11.8,988.5,99.6,24.5,1.0
4/4/2025 5:00,Nakhon Sawan,173,pm25,173.0,70.0,0.1,14.2,9.9,997.7,,26.7,1.5
4/4/2025 5:00,Chiang Rai,155,pm25,155.0,62.0,0.1,12.7,90.0,976.5,,23.8,1.0
4/4/2025 5:00,Nakhon Pathom,60,pm25,60.0,51.0,,6.0,8.7,1008.7,0.3,26.6,0.5
4/4/2025 5:00,Rayong,63,pm25,63.0,26.0,0.1,16.6,90.9,1005.5,2.6,26.0,0.5
4/4/2025 5:00,Yala,31,pm25,31.0,,,,87.7,1010.2,2.9,26.5,2.5
4/4/2025 6:00,Bangkok,56,pm25,56.0,47.0,0.1,7.9,9.5,1010.0,0.1,28.0,1.5
4/4/2025 6:00,Satun,67,pm25,67.0,21.0,0.1,6.4,83.0,1011.0,,27.0,1.5
4/4/2025 6:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/4/2025 6:00,Surat Thani,28,pm25,28.0,48.0,0.1,4.4,32.6,1013.8,,27.0,2.0
4/4/2025 6:00,Chiang Mai,86,pm25,86.0,82.0,,14.6,70.7,974.9,,27.4,50.9
4/4/2025 6:00,Udon Thani,135,pm25,135.0,50.0,,,13.5,990.1,5.2,20.8,0.5
4/4/2025 6:00,Khon Kaen,156,pm25,156.0,40.0,,,11.8,988.7,99.6,23.8,1.0
4/4/2025 6:00,Nakhon Sawan,167,pm25,167.0,70.0,0.1,14.2,10.5,1006.5,,25.5,1.0
4/4/2025 6:00,Chiang Rai,156,pm25,156.0,64.0,0.1,12.7,90.3,976.8,,23.7,0.5
4/4/2025 6:00,Nakhon Pathom,58,pm25,58.0,51.0,,6.0,92.0,1009.1,0.3,25.3,0.5
4/4/2025 6:00,Rayong,51,pm25,51.0,24.0,0.1,16.6,92.5,1005.9,2.6,26.0,0.5
4/4/2025 6:00,Yala,31,pm25,31.0,,,,87.7,1010.2,2.9,26.5,2.5
4/4/2025 7:00,Bangkok,55,pm25,55.0,34.0,0.1,7.9,9.5,1010.0,0.1,28.0,1.5
4/4/2025 7:00,Satun,67,pm25,67.0,21.0,0.1,6.4,83.0,1011.0,,27.0,1.5
4/4/2025 7:00,Krabi,42,pm25,42.0,,,,70.0,1008.0,,31.0,3.0
4/4/2025 7:00,Surat Thani,28,pm25,28.0,48.0,0.1,4.4,32.6,1013.8,,27.0,2.0
4/4/2025 7:00,Chiang Mai,89,pm25,89.0,82.0,,14.6,69.0,1012.0,,26.0,0.5
4/4/2025 7:00,Udon Thani,152,pm25,152.0,54.0,,,13.5,990.1,5.2,20.8,0.5
4/4/2025 7:00,Khon Kaen,156,pm25,156.0,,,,11.8,988.7,99.6,23.8,1.0
4/4/2025 7:00,Nakhon Sawan,163,pm25,163.0,70.0,0.1,14.2,10.5,1006.5,,25.5,1.0
4/4/2025 7:00,Chiang Rai,154,pm25,154.0,62.0,0.1,12.7,91.2,977.3,,23.3,1.0
